feature,importance_shap
T3_S51_lag_4,0.0017720223
T5_S39_lag_6,0.0017718535
T1_S66_lag_24,0.0017674633
T2_S35_lag_12,0.0017673542
T0_S62_lag_14,0.0017660105
T1_S47_lag_20,0.0017655123
T4_S2_lag_23,0.0017639789
T5_S29_lag_11,0.001763447
T2_S9_lag_22,0.0017619275
T0_S6_lag_18,0.0017618913
T0_S34_rolling_mean_24,0.0017618226
T4_S95_lag_9,0.0017603905
T0_S16_lag_16,0.0017603597
T4_S24_lag_22,0.0017594172
T1_S54_lag_3,0.0017589089
T5_S72_lag_23,0.0017569758
T2_S0_lag_4,0.0017554177
T5_S61_lag_9,0.0017531908
T3_S67_lag_13,0.0017531103
T0_S60_lag_18,0.0017529677
T2_S62_lag_4,0.0017510887
T1_S21_lag_1,0.0017510344
T3_S74_lag_19,0.0017463904
T3_S73_lag_16,0.0017460688
T2_S21_lag_14,0.0017433702
T5_S34_lag_8,0.0017400957
T4_S1_lag_19,0.0017398798
T0_S77_lag_24,0.0017398348
T4_S115_lag_1,0.0017379677
T4_S116_lag_12,0.0017378383
T4_S13_lag_18,0.0017343406
T5_S20_rolling_mean_6,0.001733839
T1_S8_lag_23,0.0017337381
T2_S54_lag_3,0.0017329674
T1_S6_lag_7,0.0017309868
T0_S30_lag_3,0.0017302231
T5_S52_lag_24,0.0017289262
T4_S75_lag_16,0.001725207
T5_S52_lag_11,0.0017249656
T2_S39_lag_19,0.0017232187
T0_S4_rolling_std_6,0.0017229175
T4_S32_lag_12,0.0017228122
T4_S33_lag_15,0.0017220301
T5_S7_lag_24,0.0017207167
T0_S70_lag_4,0.0017193337
T4_S69_lag_13,0.0017179846
T5_S19_lag_16,0.0017166908
T0_S48_lag_20,0.0017165202
T1_S59_lag_3,0.0017131979
T1_S64_lag_1,0.0017130225
T5_S8_rolling_mean_24,0.0017129356
T1_S62_lag_18,0.0017128799
T4_S91_lag_11,0.0017114785
T1_S5_lag_6,0.0017111407
T4_S27_lag_9,0.0017096611
T3_S0_lag_10,0.0017094726
T4_S55_lag_12,0.0017089596
T2_S52_lag_5,0.0017078716
T0_S21_lag_24,0.0017068585
T5_S74_lag_22,0.0017066199
T0_S13_lag_21,0.0017057217
T2_S61_lag_23,0.0017034393
T4_S37_lag_10,0.0017029109
T1_S59_rolling_mean_6,0.0017022304
T0_S57_lag_16,0.0017019291
T2_S17_lag_20,0.0016992467
T2_S18_lag_23,0.0016984355
T1_S23_lag_3,0.0016983635
T1_S9_lag_21,0.0016980489
T2_S41_lag_24,0.0016978915
T3_S0_lag_14,0.0016969392
T4_S95_lag_15,0.001696681
T5_S77_lag_9,0.0016966298
T3_S1_lag_19,0.0016953269
T2_S27_lag_24,0.0016953024
T0_S46_lag_16,0.0016918198
T5_S15_lag_9,0.0016913697
T4_S73_lag_24,0.0016901847
T1_S55_rolling_mean_24,0.0016900958
T1_S51_lag_22,0.0016890161
T5_S29_lag_2,0.0016874279
T5_S58_lag_7,0.0016856003
T0_S30_lag_4,0.0016851655
T1_S62_rolling_std_6,0.00168444
T5_S15_lag_2,0.0016842986
T5_S32_lag_5,0.0016837565
T2_S3_lag_19,0.0016833396
T5_S56_lag_3,0.0016829703
T1_S12_lag_24,0.0016825367
T1_S37_lag_13,0.0016815182
T1_S7_lag_3,0.0016781464
T1_S23_lag_16,0.001678141
T0_S35_lag_4,0.0016779727
T1_S48_lag_3,0.0016775134
T0_S7_lag_6,0.0016771165
T3_S37_lag_1,0.0016734753
T4_S55_lag_19,0.0016723447
T3_S37_lag_22,0.0016705361
T0_S22_lag_3,0.0016696885
T4_S86_lag_23,0.0016684079
T1_S11_lag_4,0.0016666653
T1_S75_lag_24,0.0016666333
T0_S26_lag_14,0.001666018
T0_S68_lag_20,0.0016659823
T1_S17_lag_24,0.0016654674
T4_S128_lag_23,0.0016651867
T0_S76_lag_4,0.0016647594
T0_S47_lag_5,0.0016644279
T3_S20_lag_7,0.0016632101
T0_S17_lag_21,0.0016626494
T0_S43_lag_3,0.0016621519
T4_S6_lag_15,0.0016598868
T4_S46_lag_19,0.0016594524
T2_S37_lag_19,0.0016588281
T0_S14_lag_5,0.0016578638
T0_S72_lag_24,0.0016572016
T4_S75_lag_15,0.001657193
T4_S99_lag_19,0.0016571396
T1_S29_lag_18,0.0016570694
T0_S44_lag_10,0.0016558055
T0_S45_lag_18,0.0016540365
T5_S12_lag_10,0.0016527387
T1_S1_lag_18,0.0016487453
T0_S31_lag_24,0.0016473682
T4_S47_lag_19,0.0016464052
T5_S61_rolling_mean_24,0.0016463903
T5_S33_lag_8,0.0016461533
T3_S75_lag_23,0.0016433813
T2_S53_lag_3,0.0016431231
T1_S57_lag_24,0.0016412155
T2_S39_lag_7,0.001640329
T2_S42_lag_23,0.0016401933
T2_S26_lag_22,0.0016394297
T3_S9_rolling_std_6,0.0016382113
T2_S41_lag_16,0.0016377915
T1_S1_lag_19,0.0016363285
T2_S3_lag_21,0.0016362307
T2_S42_lag_5,0.001636116
T1_S30_lag_5,0.0016342279
T0_S49_lag_24,0.0016329526
T1_S11_lag_6,0.0016327319
T2_S1_lag_9,0.0016314185
T0_S41_lag_20,0.0016307355
T1_S16_lag_3,0.0016305429
T1_S6_rolling_std_6,0.0016302402
T3_S0_lag_20,0.001629719
T0_S57_lag_2,0.0016292538
T0_S65_lag_5,0.0016287359
T5_S53_lag_15,0.0016284407
T4_S64_lag_18,0.001628417
T0_S59_lag_6,0.0016274987
T1_S21_lag_23,0.0016242844
T1_S34_rolling_mean_24,0.0016231232
T2_S48_lag_23,0.0016216632
T4_S55_lag_7,0.001620856
T4_S122_lag_9,0.0016207177
T4_S124_lag_11,0.0016188191
T0_S12_lag_21,0.0016185215
T0_S79_lag_16,0.0016174712
T4_S106_lag_10,0.0016127435
T1_S57_lag_19,0.001611057
T2_S17_lag_12,0.0016107642
T5_S13_lag_24,0.0016098991
T3_S55_lag_21,0.0016096592
T5_S74_lag_24,0.0016087686
T4_S88_lag_20,0.0016085942
T1_S31_lag_20,0.0016062751
T1_S74_rolling_mean_6,0.0016060515
T4_S103_lag_24,0.0016052495
T4_S110_rolling_mean_24,0.0016045405
T0_S66_lag_5,0.0016044085
T3_S42_rolling_mean_6,0.0016029178
T5_S50_lag_7,0.0016021372
T0_S9_lag_14,0.001601142
T2_S52_rolling_mean_6,0.0016010168
T4_S1_lag_13,0.001600115
T3_S0_lag_13,0.0015996307
T2_S48_lag_24,0.001599514
T2_S39_lag_21,0.001599359
T0_S58_lag_19,0.0015988501
T4_S9_lag_24,0.0015952887
T0_S75_lag_3,0.0015936192
T4_S17_lag_11,0.0015932125
T0_S82_lag_20,0.0015929512
T3_S52_lag_5,0.0015926927
T3_S10_lag_16,0.0015918742
T3_S41_lag_1,0.0015902597
T1_S12_lag_19,0.0015891267
T2_S56_lag_22,0.00158885
T4_S50_lag_21,0.0015885052
T1_S69_lag_24,0.0015869524
T0_S22_rolling_mean_6,0.0015868179
T0_S60_lag_3,0.0015865455
T4_S9_lag_17,0.0015848915
T0_S11_lag_17,0.0015826977
T0_S69_lag_20,0.0015819768
T0_S75_lag_15,0.0015814294
T5_S36_lag_5,0.0015811865
T4_S36_lag_13,0.0015802089
T5_S48_lag_3,0.0015790322
T4_S137_lag_10,0.0015783352
T3_S10_lag_21,0.001577927
T4_S1_lag_2,0.0015773545
T3_S70_lag_2,0.0015736255
T4_S120_lag_9,0.0015732754
T2_S33_lag_21,0.0015721469
T4_S6_lag_14,0.0015706061
T1_S15_lag_21,0.0015703139
T2_S10_lag_16,0.0015701532
T0_S21_lag_18,0.0015700477
T0_S26_lag_24,0.0015696846
T2_S20_lag_9,0.0015695877
T4_S37_lag_22,0.0015690338
T2_S21_lag_6,0.0015678912
T0_S62_lag_22,0.0015662978
T3_S55_lag_18,0.0015661224
T2_S59_lag_23,0.0015642028
T4_S124_rolling_mean_6,0.0015637282
T4_S90_lag_21,0.0015628382
T2_S48_lag_22,0.0015626865
T0_S56_lag_23,0.0015625261
T4_S51_lag_10,0.0015614398
T2_S65_lag_23,0.001559798
T4_S111_lag_1,0.0015596021
T2_S53_lag_24,0.0015589257
T3_S35_lag_19,0.001558226
T0_S31_lag_4,0.0015568236
T1_S20_lag_20,0.0015567357
T5_S58_lag_4,0.0015556093
T0_S28_lag_14,0.0015554278
T1_S17_lag_13,0.0015541047
T2_S63_rolling_mean_6,0.0015531472
T4_S132_lag_13,0.0015526152
T5_S77_lag_5,0.0015516579
T0_S37_lag_3,0.0015506387
T4_S129_lag_21,0.0015486086
T3_S29_lag_10,0.0015484393
T0_S46_lag_23,0.0015456253
T1_S41_lag_8,0.0015453206
T0_S77_lag_4,0.0015387386
T1_S3_lag_3,0.0015386277
T2_S56_lag_6,0.0015354819
T2_S13_lag_6,0.0015346647
T4_S113_lag_4,0.0015345815
T4_S77_lag_15,0.0015342718
T1_S0_lag_16,0.0015339871
T3_S28_lag_15,0.0015339332
T5_S70_lag_15,0.0015331681
T3_S74_rolling_mean_6,0.0015330524
T0_S1_lag_23,0.0015318199
T4_S84_lag_19,0.0015298135
T2_S33_lag_6,0.0015291102
T1_S58_lag_14,0.0015288356
T4_S35_lag_19,0.0015279762
T2_S59_lag_21,0.0015274495
T4_S51_lag_21,0.0015270517
T2_S39_lag_8,0.0015269659
T4_S88_rolling_mean_24,0.0015268808
T0_S55_lag_3,0.0015268227
T0_S81_lag_21,0.0015261917
T4_S93_rolling_mean_24,0.0015254326
T4_S68_lag_12,0.0015241721
T4_S98_lag_24,0.0015221746
T1_S55_lag_16,0.0015210514
T0_S36_lag_6,0.0015199189
T4_S51_lag_18,0.001519104
T2_S4_lag_17,0.00151727
T4_S105_lag_13,0.0015161687
T5_S18_lag_8,0.0015152636
T0_S31_lag_2,0.0015152033
T3_S65_lag_11,0.0015128232
T1_S10_lag_16,0.0015128027
T0_S52_lag_16,0.0015109855
T0_S6_rolling_mean_6,0.0015109215
T0_S41_lag_2,0.0015104514
T4_S112_lag_19,0.0015097115
T2_S61_lag_22,0.001508647
T0_S11_rolling_std_6,0.0015076877
T0_S56_lag_22,0.0015071876
T2_S4_lag_13,0.0015071153
T1_S69_lag_4,0.0015066883
T1_S1_rolling_std_6,0.0015062751
T2_S31_lag_17,0.0015042304
T4_S97_lag_14,0.0015024843
T2_S56_lag_24,0.0015023156
T1_S16_lag_24,0.0015021184
T4_S27_lag_13,0.0014987665
T2_S48_lag_14,0.0014985645
T1_S1_lag_3,0.0014984739
T1_S26_lag_1,0.0014981477
T2_S49_lag_21,0.0014979375
T4_S91_lag_15,0.0014976453
T4_S27_lag_1,0.0014960486
T2_S42_lag_21,0.0014957346
T1_S21_lag_16,0.0014956613
T3_S52_lag_18,0.0014948398
T0_S1_lag_22,0.0014944861
T3_S79_lag_3,0.0014933387
T0_S60_lag_2,0.0014916523
T0_S46_lag_20,0.0014914048
T4_S114_lag_21,0.0014911165
T3_S74_lag_17,0.0014904304
T2_S40_lag_22,0.0014891843
T2_S13_lag_20,0.0014884903
T4_S90_lag_11,0.0014881414
T4_S97_rolling_mean_24,0.0014872534
T1_S37_rolling_mean_6,0.0014870483
T0_S60_lag_7,0.001486823
T5_S74_lag_2,0.0014856304
T4_S45_lag_11,0.0014852126
T4_S17_lag_10,0.0014851267
T0_S42_lag_5,0.001484434
T2_S50_lag_22,0.00148339
T0_S30_lag_2,0.0014826648
T2_S12_lag_11,0.0014819527
T5_S3_lag_20,0.0014816734
T1_S48_rolling_mean_6,0.0014816273
T1_S20_lag_15,0.0014814314
T2_S35_lag_20,0.0014791558
T4_S55_lag_16,0.0014756977
T0_S26_lag_18,0.0014750499
T0_S69_lag_17,0.0014749054
T4_S38_lag_23,0.0014745716
T1_S16_lag_18,0.0014743542
T0_S29_rolling_mean_24,0.0014741736
T5_S32_lag_6,0.0014740737
T5_S26_lag_16,0.0014705841
T0_S46_lag_6,0.0014699053
T1_S13_lag_22,0.0014672492
T0_S10_lag_22,0.0014650758
T4_S107_lag_21,0.0014642127
T1_S48_lag_4,0.0014636416
T1_S43_lag_23,0.0014627917
T4_S97_lag_9,0.0014627244
T1_S43_lag_1,0.0014595059
T0_S51_lag_17,0.0014584839
T3_S7_lag_16,0.0014584125
T4_S81_lag_19,0.0014583836
T2_S28_lag_4,0.0014582617
T1_S2_rolling_mean_6,0.0014579517
T0_S9_lag_5,0.00145746
T3_S75_lag_14,0.0014566923
T0_S66_rolling_mean_24,0.0014566396
T0_S70_lag_3,0.0014566305
T3_S4_rolling_mean_24,0.0014565662
T0_S22_lag_4,0.001455186
T1_S45_lag_5,0.0014540751
T4_S137_lag_14,0.001454062
T0_S77_lag_17,0.001453971
T4_S74_lag_16,0.0014536765
T0_S37_rolling_mean_6,0.0014531097
T3_S42_lag_18,0.0014529092
T5_S0_lag_9,0.001452494
T4_S103_lag_11,0.0014517697
T1_S41_rolling_std_6,0.0014497672
T4_S95_lag_8,0.0014490769
T4_S124_lag_14,0.001448991
T0_S16_lag_23,0.001447055
T5_S26_lag_22,0.0014469457
T0_S33_lag_16,0.0014458613
T4_S79_lag_22,0.0014442871
T1_S54_rolling_std_6,0.0014436191
T0_S30_lag_24,0.0014431253
T2_S31_rolling_mean_6,0.0014429769
T0_S14_lag_21,0.0014418506
T1_S68_lag_11,0.0014415133
T0_S65_lag_17,0.0014410124
T1_S55_rolling_mean_6,0.0014393235
T3_S11_lag_16,0.0014389624
T3_S53_rolling_mean_24,0.0014386143
T1_S24_lag_12,0.0014376238
T0_S34_lag_16,0.001436879
T3_S49_lag_18,0.0014368759
T4_S114_lag_9,0.0014368518
T4_S129_lag_19,0.0014349337
T0_S18_lag_1,0.0014347548
T4_S6_lag_11,0.0014340414
T1_S23_lag_20,0.0014332499
T0_S15_lag_6,0.0014323227
T0_S45_lag_20,0.0014319695
T3_S66_lag_8,0.0014290533
T4_S72_lag_5,0.0014283112
T0_S66_lag_20,0.0014279207
T2_S13_lag_18,0.001427089
T4_S76_lag_15,0.0014266889
T0_S41_lag_15,0.0014265222
T1_S29_lag_3,0.0014262453
T5_S21_rolling_mean_6,0.0014201759
T4_S43_lag_16,0.0014200979
T2_S59_lag_14,0.0014195845
T0_S26_lag_19,0.0014188605
T0_S49_lag_14,0.001418291
T1_S42_lag_15,0.0014179269
T2_S61_lag_16,0.0014169529
T4_S53_lag_22,0.0014166632
T4_S61_lag_16,0.0014160521
T3_S13_rolling_std_6,0.00141523
T0_S44_lag_15,0.0014136723
T3_S82_lag_11,0.0014124141
T0_S67_rolling_mean_6,0.0014108175
T4_S69_lag_19,0.0014099436
T4_S114_lag_11,0.0014096919
T4_S12_lag_13,0.0014095868
T0_S54_rolling_std_6,0.0014094075
T2_S27_lag_15,0.001409367
T5_S3_lag_1,0.0014083652
T2_S9_lag_10,0.0014075546
T4_S93_lag_17,0.0014064594
T4_S129_lag_15,0.0014060859
T1_S31_lag_7,0.0014042766
T2_S35_lag_19,0.0014033932
T3_S80_lag_5,0.0014021235
T0_S44_lag_20,0.0014019547
T4_S90_lag_10,0.001401371
T4_S120_lag_1,0.0014010489
T4_S127_lag_14,0.0014003777
T4_S73_lag_17,0.0014002549
T5_S16_rolling_mean_6,0.0013992873
T0_S30_lag_19,0.0013988178
T0_S75_lag_18,0.0013975519
T2_S9_lag_8,0.0013965343
T5_S27_lag_8,0.0013941485
T4_S72_lag_24,0.0013940212
T0_S40_lag_23,0.00139153
T1_S75_lag_23,0.0013914754
T4_S64_lag_10,0.0013863844
T4_S3_lag_19,0.0013860232
T2_S33_lag_10,0.0013838889
T4_S30_lag_21,0.0013827647
T2_S58_lag_18,0.0013801932
T4_S78_lag_14,0.0013800705
T0_S6_lag_15,0.001379268
T4_S77_lag_17,0.0013791205
T2_S47_lag_17,0.0013785955
T1_S4_lag_17,0.0013768027
T2_S37_lag_5,0.001376671
T0_S38_lag_22,0.0013742271
T4_S48_lag_18,0.0013731525
T5_S44_lag_24,0.0013727098
T2_S60_lag_10,0.0013721888
T0_S73_lag_6,0.001371877
T2_S35_lag_9,0.0013714045
T2_S59_lag_8,0.0013713209
T1_S2_lag_6,0.0013712567
T0_S79_lag_19,0.001371102
T2_S27_lag_4,0.0013710782
T3_S42_lag_14,0.0013709032
T4_S26_lag_5,0.0013691143
T4_S68_lag_11,0.0013687047
T1_S1_lag_4,0.0013681657
T2_S29_lag_8,0.0013672722
T0_S12_lag_20,0.0013672217
T1_S41_lag_24,0.0013669862
T2_S10_lag_5,0.0013667732
T0_S7_lag_24,0.0013659244
T4_S43_lag_9,0.0013658723
T2_S5_lag_19,0.001365445
T0_S18_lag_2,0.0013652623
T0_S19_lag_5,0.0013643767
T0_S12_lag_3,0.0013640203
T4_S11_lag_19,0.0013634763
T2_S59_lag_13,0.0013629391
T0_S13_lag_3,0.0013609914
T2_S2_lag_14,0.0013609105
T4_S11_lag_9,0.0013608977
T1_S60_lag_2,0.0013601682
T3_S27_lag_8,0.0013583458
T4_S62_lag_19,0.0013581349
T4_S1_lag_1,0.0013570293
T2_S2_lag_24,0.001356944
T2_S37_lag_7,0.0013552968
T0_S44_lag_16,0.0013552044
T4_S45_lag_19,0.0013540426
T1_S16_lag_23,0.0013534075
T2_S4_lag_16,0.0013522512
T1_S26_lag_20,0.001349837
T5_S10_rolling_std_6,0.001348815
T3_S21_lag_19,0.0013480826
T4_S114_lag_16,0.0013479809
T3_S10_lag_11,0.001347826
T2_S11_lag_6,0.0013474118
T1_S13_lag_9,0.0013467163
T0_S53_lag_15,0.0013466479
T5_S65_lag_1,0.0013444788
T0_S12_rolling_mean_6,0.0013434808
T4_S47_lag_24,0.0013415464
T2_S63_lag_6,0.0013411089
T0_S60_lag_19,0.0013407569
T0_S77_lag_18,0.0013403796
T3_S65_lag_7,0.0013401748
T5_S79_rolling_mean_24,0.0013390691
T3_S8_lag_21,0.0013384366
T4_S73_lag_7,0.0013368501
T1_S32_lag_6,0.001336767
T3_S0_lag_23,0.0013352528
T3_S15_lag_17,0.001334781
T5_S54_lag_8,0.0013340823
T2_S47_lag_22,0.0013328131
T5_S9_lag_1,0.0013322093
T3_S0_lag_12,0.001331115
T0_S2_lag_18,0.0013308352
T0_S70_lag_17,0.0013274086
T2_S34_lag_24,0.0013264993
T2_S54_lag_18,0.0013258052
T2_S54_rolling_mean_6,0.0013255376
T5_S26_lag_15,0.0013253387
T0_S77_lag_13,0.0013250036
T5_S33_lag_6,0.0013247925
T4_S52_lag_23,0.0013231224
T1_S2_lag_16,0.0013228741
T1_S41_rolling_mean_6,0.0013214309
T4_S108_lag_6,0.0013211303
T2_S24_lag_22,0.0013192564
T2_S47_lag_18,0.0013176812
T2_S8_lag_22,0.0013175416
T4_S64_lag_16,0.0013175082
T2_S55_lag_6,0.0013171878
T4_S95_lag_18,0.0013156164
T5_S52_rolling_mean_24,0.001315511
T1_S1_lag_24,0.0013147712
T1_S62_lag_24,0.0013144464
T5_S12_lag_8,0.0013136753
T3_S71_lag_14,0.001313019
T1_S39_lag_18,0.0013125957
T1_S21_lag_4,0.0013122852
T4_S14_lag_16,0.0013116266
T3_S30_lag_1,0.0013106521
T0_S60_lag_20,0.0013102915
T5_S76_lag_8,0.0013093952
T1_S74_lag_24,0.0013085835
T4_S0_lag_19,0.0013079295
T4_S35_rolling_std_6,0.0013059977
T2_S8_rolling_mean_6,0.0013058215
T3_S11_lag_17,0.0013053365
T4_S113_lag_14,0.0013037756
T5_S52_lag_1,0.0013034168
T4_S123_lag_10,0.001303304
T1_S73_lag_8,0.0013015468
T4_S70_lag_21,0.00129977
T0_S81_lag_3,0.001299704
T4_S79_lag_14,0.0012994743
T0_S22_lag_22,0.0012994091
T2_S4_lag_8,0.0012973229
T2_S41_lag_18,0.0012965793
T4_S34_lag_21,0.0012965264
T2_S22_lag_10,0.0012964468
T4_S74_lag_11,0.0012949739
T4_S56_lag_17,0.0012948775
T0_S48_lag_21,0.0012938029
T1_S12_lag_18,0.0012935676
T1_S14_lag_17,0.0012929433
T5_S64_lag_13,0.0012925646
T1_S7_rolling_std_6,0.0012922996
T2_S59_lag_7,0.0012922724
T0_S60_rolling_mean_24,0.0012915854
T5_S21_lag_3,0.001291143
T2_S19_lag_21,0.0012908293
T4_S107_lag_10,0.0012906541
T1_S6_lag_18,0.0012890219
T4_S106_lag_15,0.0012882303
T4_S49_lag_13,0.0012875642
T0_S27_lag_4,0.001287128
T5_S14_lag_1,0.0012870803
T0_S60_lag_16,0.0012868966
T2_S16_rolling_mean_6,0.001286069
T4_S67_lag_19,0.0012850439
T5_S68_lag_15,0.001284057
T1_S63_lag_24,0.0012835194
T4_S68_lag_14,0.0012819724
T4_S135_lag_12,0.0012808717
T3_S52_lag_16,0.0012803125
T0_S52_lag_4,0.0012797602
T4_S104_lag_20,0.0012792995
T4_S55_lag_13,0.0012788593
T2_S40_lag_20,0.0012786029
T1_S63_rolling_mean_6,0.001277611
T1_S4_lag_9,0.0012773159
T0_S68_lag_5,0.0012772804
T5_S5_lag_1,0.0012763535
T4_S26_rolling_mean_24,0.0012756386
T2_S8_lag_20,0.0012754087
T4_S86_lag_19,0.0012752638
T4_S11_lag_17,0.0012741947
T2_S25_lag_16,0.0012735225
T4_S38_lag_24,0.0012714664
T1_S20_lag_9,0.001270522
T4_S136_lag_18,0.0012700398
T2_S31_lag_15,0.0012694406
T1_S50_lag_11,0.0012689626
T3_S71_lag_19,0.001267564
T0_S46_lag_18,0.0012673385
T0_S26_lag_5,0.0012669264
T0_S2_lag_3,0.0012663299
T4_S131_lag_17,0.0012658281
T1_S24_lag_1,0.0012644377
T5_S1_lag_10,0.0012634019
T0_S47_lag_21,0.0012632147
T4_S99_lag_21,0.0012630194
T1_S69_lag_1,0.0012629812
T1_S10_lag_21,0.0012621422
T1_S60_lag_18,0.001261343
T5_S25_lag_7,0.0012606581
T4_S137_lag_16,0.0012602563
T1_S70_lag_19,0.0012593328
T5_S68_lag_11,0.0012580099
T2_S11_lag_18,0.0012578696
T3_S42_rolling_mean_24,0.0012576553
T4_S109_lag_20,0.0012559689
T0_S18_lag_4,0.0012546451
T5_S61_lag_10,0.0012544133
T1_S12_lag_21,0.001254311
T4_S129_lag_7,0.0012537574
T0_S51_lag_5,0.0012533927
T5_S63_lag_5,0.0012529618
T2_S19_lag_20,0.0012518776
T0_S23_lag_19,0.0012516158
T5_S1_lag_4,0.0012512789
T4_S137_lag_24,0.0012491087
T4_S122_lag_22,0.0012467005
T0_S47_lag_14,0.0012466349
T2_S45_lag_18,0.001245945
T2_S15_lag_6,0.0012459377
T4_S100_lag_19,0.0012458847
T1_S30_rolling_mean_24,0.0012429444
T2_S23_lag_22,0.00124238
T5_S68_lag_2,0.0012417336
T3_S73_rolling_mean_6,0.0012404715
T5_S18_lag_14,0.0012400817
T3_S0_lag_8,0.001238785
T5_S55_rolling_mean_6,0.0012381113
T3_S6_lag_24,0.001235626
T3_S0_lag_9,0.0012349475
T0_S41_rolling_mean_6,0.0012339869
T5_S19_lag_11,0.0012335781
T1_S14_lag_18,0.0012335714
T2_S17_lag_15,0.0012332036
T1_S62_lag_3,0.0012324016
T5_S18_lag_7,0.0012318417
T0_S70_lag_18,0.0012317729
T4_S48_lag_20,0.0012313823
T1_S13_lag_19,0.0012300599
T4_S118_lag_8,0.0012291297
T4_S119_lag_16,0.0012288835
T3_S4_lag_14,0.0012287792
T0_S3_lag_19,0.0012286975
T0_S25_rolling_mean_24,0.0012282538
T3_S13_lag_3,0.0012279575
T2_S36_lag_21,0.0012266829
T3_S16_lag_8,0.0012263869
T1_S17_lag_9,0.0012258833
T4_S73_lag_16,0.0012228118
T1_S25_rolling_mean_24,0.001221973
T2_S1_lag_19,0.0012218764
T4_S65_lag_14,0.0012211266
T4_S24_lag_17,0.0012208504
T1_S27_lag_3,0.0012181342
T4_S113_lag_1,0.0012172248
T4_S60_lag_21,0.001216603
T4_S2_lag_14,0.0012164672
T2_S2_lag_7,0.0012158909
T2_S50_lag_4,0.001214629
T5_S61_lag_11,0.0012142954
T2_S37_lag_20,0.0012129763
T0_S47_lag_15,0.0012122157
T0_S35_lag_17,0.001212063
T0_S7_lag_3,0.0012120454
T0_S33_lag_18,0.0012115784
T0_S7_lag_20,0.00121122
T2_S34_lag_6,0.0012089974
T5_S73_lag_3,0.0012087862
T1_S18_lag_21,0.0012083532
T2_S21_lag_20,0.0012082508
T4_S17_lag_9,0.001207399
T5_S72_lag_11,0.0012063779
T0_S3_lag_21,0.0012060442
T1_S31_lag_21,0.0012057951
T1_S60_rolling_mean_6,0.0012046914
T4_S110_lag_18,0.0012046739
T1_S21_lag_22,0.0012044276
T0_S79_lag_18,0.0012039247
T4_S26_lag_14,0.0012035646
T4_S89_lag_21,0.001202813
T2_S44_lag_6,0.0012005627
T1_S53_lag_3,0.0012003168
T5_S59_lag_9,0.0012000832
T3_S75_rolling_std_6,0.001199642
T2_S22_lag_11,0.0011995274
T3_S54_lag_5,0.0011985882
T4_S40_lag_16,0.0011975445
T5_S62_lag_24,0.0011972712
T0_S63_lag_24,0.001195601
T2_S36_lag_12,0.0011949686
T4_S85_rolling_std_6,0.0011940958
T1_S61_lag_16,0.0011926967
T5_S54_rolling_std_6,0.0011921942
T4_S66_lag_23,0.0011915729
T0_S76_lag_16,0.0011914204
T3_S32_rolling_std_6,0.0011901929
T0_S49_lag_18,0.0011894904
T0_S27_lag_23,0.0011881038
T4_S98_lag_17,0.0011880803
T2_S36_lag_20,0.0011878482
T2_S63_lag_8,0.0011858179
T1_S5_lag_19,0.0011843395
T1_S34_lag_23,0.00118427
T3_S12_lag_19,0.0011841592
T0_S42_lag_18,0.0011841542
T4_S79_lag_23,0.0011838127
T1_S55_lag_18,0.0011837716
T1_S66_lag_9,0.0011837541
T4_S22_lag_24,0.0011830971
T2_S8_lag_21,0.0011819488
T0_S29_lag_19,0.0011813041
T5_S7_lag_20,0.0011808526
T2_S47_lag_13,0.0011799464
T4_S89_lag_19,0.0011790161
T1_S65_lag_7,0.0011775336
T3_S1_lag_4,0.0011774267
T4_S114_lag_19,0.001176997
T4_S105_lag_24,0.0011763618
T1_S59_lag_19,0.0011752736
T4_S75_lag_22,0.0011750681
T5_S15_rolling_mean_6,0.0011748581
T1_S29_rolling_mean_24,0.0011743814
T5_S55_lag_24,0.0011736389
T2_S51_lag_21,0.0011721246
T2_S58_rolling_mean_6,0.0011718348
T2_S9_lag_19,0.0011710417
T1_S15_lag_19,0.0011709036
T5_S14_lag_9,0.0011702684
T1_S3_lag_20,0.0011702396
T4_S100_lag_17,0.0011695551
T3_S27_rolling_std_6,0.001169533
T0_S38_rolling_mean_6,0.0011692223
T2_S32_lag_22,0.0011681024
T4_S74_lag_6,0.0011666394
T2_S29_lag_14,0.0011637858
T4_S50_lag_19,0.0011623303
T1_S19_lag_16,0.0011623154
T3_S7_lag_18,0.0011621594
T5_S31_lag_11,0.0011607335
T2_S1_lag_16,0.0011601885
T0_S54_lag_1,0.0011595084
T4_S38_lag_18,0.0011592783
T2_S43_lag_14,0.0011584031
T0_S65_lag_18,0.0011577265
T4_S118_lag_19,0.0011572582
T4_S56_lag_24,0.0011568767
T4_S131_lag_14,0.001156661
T1_S59_lag_10,0.001156539
T3_S65_lag_1,0.0011560511
T4_S66_lag_13,0.0011558627
T4_S11_lag_23,0.0011555069
T0_S36_lag_19,0.0011554608
T4_S9_lag_20,0.0011554558
T3_S60_lag_18,0.0011551693
T0_S7_lag_14,0.0011549678
T1_S31_lag_17,0.0011547536
T1_S70_lag_22,0.001153598
T1_S31_lag_5,0.001153296
T4_S129_lag_20,0.0011531713
T0_S23_lag_24,0.0011530793
T0_S47_lag_18,0.0011523573
T2_S19_lag_15,0.001150046
T1_S41_lag_23,0.0011491099
T0_S26_rolling_std_6,0.0011486876
T0_S57_lag_5,0.001148661
