feature,importance_shap
T2_S47_lag_73,0.0007051706
T2_S30_lag_159,0.0007051614
T5_S59_lag_79,0.00070511963
T1_S61_lag_67,0.00070507004
T0_S58_lag_81,0.0007049541
T4_S4_lag_22,0.0007049071
T3_S14_lag_141,0.0007047528
T5_S65_lag_9,0.000704685
T1_S13_lag_126,0.0007044961
T5_S62_lag_25,0.00070445717
T1_S2_lag_75,0.0007043114
T5_S39_lag_105,0.00070425816
T1_S61_lag_29,0.00070422376
T5_S76_lag_126,0.00070422277
T5_S15_lag_155,0.00070414844
T1_S21_lag_40,0.00070410816
T0_S33_lag_38,0.000704105
T1_S58_lag_164,0.00070408714
T1_S64_lag_21,0.0007040732
T3_S28_lag_116,0.0007039957
T0_S61_lag_84,0.00070399296
T2_S17_lag_48,0.00070381636
T4_S66_lag_60,0.0007037809
T4_S85_lag_88,0.0007037589
T0_S2_lag_55,0.0007034839
T2_S37_lag_134,0.00070347544
T0_S36_lag_112,0.0007034185
T4_S67_lag_80,0.000703303
T3_S64_lag_42,0.0007032628
T3_S13_lag_9,0.00070317305
T2_S4_lag_166,0.00070306927
T3_S79_lag_103,0.00070301077
T4_S82_rolling_mean_24,0.0007029784
T3_S46_lag_67,0.00070294755
T4_S68_lag_32,0.0007028938
T3_S82_lag_45,0.0007026992
T1_S68_lag_2,0.0007025884
T0_S55_lag_6,0.00070244726
T5_S61_lag_83,0.0007024145
T5_S28_lag_81,0.00070224167
T4_S26_lag_61,0.00070214336
T4_S99_lag_11,0.0007021288
T0_S48_rolling_std_6,0.00070189504
T4_S36_lag_113,0.0007018032
T5_S75_lag_122,0.0007017665
T0_S72_lag_125,0.00070162566
T0_S60_lag_167,0.0007015857
T1_S22_lag_125,0.0007014244
T4_S16_lag_120,0.0007013985
T4_S69_lag_47,0.0007013663
T0_S20_lag_41,0.00070126296
T0_S13_lag_157,0.00070087734
T0_S30_lag_125,0.0007007579
T4_S79_lag_13,0.0007006829
T2_S13_lag_24,0.0007004449
T2_S30_lag_144,0.0007004324
T5_S26_lag_160,0.00070039346
T0_S38_lag_32,0.0006999983
T4_S131_lag_119,0.0006999511
T3_S37_lag_71,0.0006999132
T5_S76_lag_125,0.00069989916
T3_S60_lag_94,0.00069982966
T5_S58_lag_121,0.0006997658
T4_S64_lag_29,0.000699749
T1_S10_lag_166,0.00069959584
T5_S64_lag_125,0.0006993203
T0_S10_lag_166,0.00069911126
T1_S1_lag_99,0.0006990666
T3_S66_lag_39,0.0006990493
T1_S5_lag_123,0.00069898047
T5_S56_lag_75,0.00069895503
T4_S26_lag_131,0.00069894193
T1_S46_lag_22,0.00069875375
T3_S60_lag_88,0.000698526
T5_S36_lag_125,0.00069849245
T4_S86_lag_34,0.00069832936
T3_S29_lag_24,0.000698178
T2_S24_lag_73,0.0006979122
T2_S41_lag_151,0.0006979022
T3_S41_lag_160,0.0006977431
T2_S12_lag_163,0.0006976155
T2_S14_lag_42,0.0006976032
T2_S46_lag_92,0.00069757144
T5_S16_lag_40,0.0006974781
T4_S105_lag_167,0.000697012
T3_S50_lag_118,0.0006969884
T0_S9_lag_4,0.00069685647
T0_S10_lag_102,0.00069681107
T4_S100_lag_36,0.00069679745
T0_S11_lag_7,0.0006967507
T5_S22_lag_7,0.0006966662
T5_S40_lag_94,0.00069666206
T2_S10_lag_24,0.0006965806
T4_S6_lag_50,0.00069657003
T5_S10_lag_45,0.00069641223
T1_S37_lag_100,0.00069623836
T5_S35_lag_126,0.00069619133
T5_S65_lag_7,0.00069618964
T2_S33_lag_6,0.00069606106
T5_S28_lag_129,0.0006957956
T3_S19_lag_93,0.00069575594
T4_S109_lag_162,0.0006956674
T2_S49_lag_52,0.00069563056
T4_S37_lag_14,0.00069548155
T3_S67_lag_44,0.00069529354
T2_S13_lag_165,0.0006951025
T1_S69_lag_150,0.0006948176
T0_S34_lag_124,0.00069476286
T2_S17_lag_114,0.0006947105
T0_S61_lag_132,0.0006946757
T3_S36_lag_63,0.0006946416
T0_S81_lag_43,0.00069461553
T4_S55_lag_7,0.00069461117
T5_S26_lag_16,0.0006944185
T4_S11_lag_12,0.00069435657
T0_S29_rolling_mean_6,0.00069431844
T5_S24_lag_78,0.0006942945
T2_S29_lag_147,0.00069394615
T4_S44_lag_26,0.00069382763
T0_S63_lag_13,0.0006938101
T0_S22_lag_59,0.00069378206
T4_S2_lag_154,0.0006937794
T3_S3_lag_43,0.0006937627
T5_S29_lag_84,0.00069375284
T4_S134_lag_92,0.0006936336
T4_S15_lag_116,0.0006935137
T1_S20_lag_146,0.0006934992
T2_S1_lag_36,0.000693422
T4_S90_lag_31,0.00069341
T5_S32_lag_8,0.00069339195
T3_S64_lag_29,0.00069337426
T0_S21_lag_167,0.0006933141
T5_S55_lag_84,0.0006932813
T3_S51_lag_148,0.0006932328
T4_S28_lag_78,0.0006931877
T3_S7_lag_53,0.00069315935
T2_S48_lag_73,0.00069313834
T0_S40_lag_82,0.0006929143
T4_S93_lag_4,0.000692837
T0_S11_lag_81,0.00069278746
T0_S6_lag_34,0.000692778
T0_S30_lag_36,0.00069267064
T5_S26_lag_159,0.0006926455
T0_S70_lag_40,0.000692539
T2_S53_lag_116,0.0006923405
T1_S26_lag_139,0.00069233606
T5_S12_lag_4,0.0006922526
T5_S16_lag_73,0.0006920729
T0_S16_lag_58,0.0006920034
T1_S34_lag_167,0.0006919388
T4_S16_lag_9,0.0006916483
T1_S28_lag_18,0.00069147284
T0_S53_lag_146,0.00069139345
T0_S29_lag_11,0.00069129915
T4_S83_lag_69,0.00069124374
T5_S14_lag_77,0.0006911648
T0_S39_lag_156,0.0006911396
T0_S38_lag_100,0.0006910494
T4_S107_lag_36,0.00069081225
T5_S74_lag_130,0.0006907647
T5_S1_lag_14,0.00069075904
T1_S23_lag_79,0.00069065235
T4_S103_lag_139,0.00069061347
T2_S14_lag_138,0.000690608
T0_S56_lag_62,0.00069047575
T4_S124_lag_138,0.0006904289
T0_S48_lag_35,0.0006904206
T0_S13_lag_57,0.00069038227
T0_S30_lag_14,0.00069032545
T5_S64_lag_101,0.0006903005
T0_S10_lag_106,0.0006902432
T2_S32_lag_26,0.000690149
T5_S74_lag_72,0.0006900975
T5_S13_rolling_mean_6,0.0006900933
T0_S35_rolling_std_6,0.0006900748
T1_S16_rolling_std_6,0.00069005584
T1_S37_lag_123,0.00068996067
T4_S13_lag_37,0.0006898903
T4_S87_lag_20,0.0006898836
T4_S85_lag_58,0.00068988185
T2_S16_lag_40,0.0006898361
T3_S82_lag_93,0.00068982557
T5_S33_lag_109,0.0006897211
T5_S48_lag_167,0.0006894342
T0_S68_lag_83,0.0006891553
T4_S129_lag_159,0.00068906473
T4_S60_lag_45,0.0006890275
T5_S5_lag_77,0.0006890216
T4_S22_lag_115,0.0006887985
T5_S70_lag_29,0.0006886532
T0_S71_lag_97,0.00068853894
T3_S41_lag_68,0.00068853673
T3_S19_lag_95,0.0006885352
T4_S28_lag_44,0.0006883521
T1_S48_lag_79,0.0006881899
T5_S16_lag_98,0.0006881704
T0_S36_lag_147,0.00068801676
T0_S69_lag_4,0.0006877269
T5_S34_lag_46,0.0006876821
T2_S21_lag_111,0.0006876733
T2_S59_lag_159,0.0006874935
T5_S19_lag_124,0.0006873832
T4_S117_lag_42,0.0006873067
T4_S44_lag_20,0.00068729
T3_S73_lag_14,0.0006872869
T4_S126_lag_41,0.00068722025
T0_S27_lag_34,0.00068718795
T3_S0_lag_116,0.0006871293
T5_S43_lag_75,0.00068704505
T3_S47_lag_149,0.00068703847
T0_S20_lag_148,0.0006870062
T0_S27_lag_124,0.00068699766
T4_S37_lag_69,0.00068693305
T5_S40_lag_71,0.0006867879
T1_S35_lag_56,0.0006866841
T1_S27_lag_44,0.0006866586
T5_S61_lag_79,0.00068665313
T5_S23_lag_3,0.0006865183
T1_S62_lag_28,0.00068639696
T3_S11_lag_160,0.00068625907
T4_S39_lag_68,0.0006862318
T0_S27_lag_156,0.00068620645
T1_S64_lag_43,0.00068620226
T4_S54_lag_140,0.0006861994
T1_S23_lag_99,0.0006861491
T4_S18_lag_60,0.0006860971
T4_S51_lag_137,0.00068606413
T4_S2_lag_10,0.0006860302
T0_S11_lag_6,0.0006860268
T0_S69_lag_6,0.0006860153
T3_S25_lag_51,0.00068597065
T2_S63_lag_159,0.00068596605
T4_S62_lag_148,0.00068593246
T4_S121_lag_14,0.0006859253
T4_S22_lag_83,0.0006859103
T0_S60_lag_11,0.00068564893
T5_S51_lag_6,0.00068562635
T3_S77_lag_73,0.00068546255
T0_S52_lag_105,0.00068542926
T4_S52_lag_139,0.0006853931
T3_S67_lag_67,0.00068504957
T5_S3_lag_106,0.0006850481
T0_S65_lag_7,0.0006850244
T2_S12_lag_2,0.0006850197
T2_S28_lag_6,0.0006848215
T2_S21_lag_99,0.00068478205
T0_S44_lag_133,0.00068475574
T0_S37_lag_4,0.0006847456
T1_S77_lag_44,0.0006847118
T3_S4_lag_133,0.00068467285
T3_S31_lag_96,0.00068455626
T4_S0_lag_34,0.00068430597
T4_S1_lag_49,0.0006842805
T0_S37_lag_34,0.0006842793
T2_S52_rolling_mean_24,0.0006842433
T5_S42_lag_88,0.0006842291
T1_S60_lag_145,0.00068410585
T1_S27_lag_58,0.00068399974
T4_S51_lag_79,0.0006838979
T4_S0_lag_20,0.0006838529
T3_S74_lag_145,0.0006836363
T2_S13_lag_143,0.00068358943
T5_S26_lag_97,0.00068357954
T4_S135_lag_59,0.00068348215
T1_S12_lag_62,0.00068345695
T0_S51_lag_51,0.0006834337
T1_S50_lag_42,0.00068321376
T1_S22_lag_78,0.00068319583
T4_S28_lag_13,0.00068304525
T1_S5_lag_3,0.00068294664
T5_S31_lag_105,0.0006829338
T0_S56_lag_19,0.00068291655
T0_S15_lag_33,0.00068220444
T3_S41_lag_97,0.0006821253
T0_S0_lag_75,0.0006820661
T3_S56_lag_20,0.0006818702
T1_S53_lag_123,0.0006818589
T5_S26_lag_128,0.00068173266
T4_S0_lag_135,0.00068171025
T0_S80_lag_129,0.0006815737
T2_S21_lag_134,0.00068153325
T2_S39_lag_23,0.00068147527
T2_S52_lag_54,0.0006814498
T0_S44_lag_106,0.0006813988
T4_S121_lag_133,0.0006813825
T1_S71_lag_43,0.00068135076
T4_S16_lag_38,0.00068112067
T0_S17_lag_66,0.000681036
T5_S76_lag_105,0.00068103574
T1_S17_lag_78,0.0006809797
T1_S54_lag_117,0.0006808254
T1_S34_lag_76,0.00068056665
T1_S62_lag_43,0.00068046735
T4_S12_rolling_mean_24,0.00068039447
T4_S11_lag_132,0.0006803138
T0_S39_lag_49,0.0006800815
T4_S39_lag_142,0.00068005396
T4_S113_lag_99,0.0006800247
T2_S8_lag_165,0.0006800203
T4_S69_lag_84,0.0006799322
T0_S60_lag_57,0.0006797174
T4_S58_lag_81,0.00067957863
T2_S23_lag_95,0.0006795006
T4_S111_lag_161,0.0006793463
T4_S10_lag_4,0.0006792578
T2_S35_lag_64,0.0006790881
T1_S29_lag_3,0.00067903934
T5_S58_lag_94,0.00067890633
T5_S8_lag_136,0.0006785746
T0_S20_lag_64,0.00067848206
T0_S12_lag_157,0.00067829824
T0_S12_lag_144,0.000678226
T3_S28_lag_117,0.00067817024
T5_S70_lag_8,0.0006781551
T4_S88_lag_12,0.00067805377
T4_S111_lag_48,0.00067796645
T3_S76_lag_2,0.00067779014
T5_S25_lag_104,0.00067766476
T3_S49_lag_29,0.0006776487
T3_S60_lag_15,0.0006776427
T4_S97_lag_117,0.00067759544
T3_S31_lag_41,0.0006775846
T0_S1_lag_87,0.00067747623
T3_S56_lag_24,0.0006771014
T4_S123_lag_83,0.00067700824
T1_S22_lag_96,0.00067671493
T2_S22_lag_99,0.0006767149
T2_S11_lag_159,0.00067663187
T2_S30_lag_59,0.00067662844
T2_S8_lag_119,0.0006766269
T4_S7_lag_168,0.00067659543
T4_S48_lag_34,0.0006765328
T1_S17_lag_49,0.00067648257
T3_S19_lag_101,0.00067642226
T5_S26_lag_103,0.00067641994
T4_S17_lag_36,0.00067639444
T2_S60_lag_165,0.0006763731
T1_S34_lag_52,0.0006762858
T5_S75_lag_74,0.00067625736
T0_S53_lag_21,0.00067610637
T0_S24_lag_102,0.00067607494
T1_S19_lag_122,0.0006760543
T3_S62_lag_45,0.00067590084
T0_S79_lag_94,0.0006758639
T3_S41_lag_37,0.0006758313
T0_S17_lag_144,0.0006755647
T3_S11_lag_48,0.0006755174
T5_S51_lag_107,0.00067551254
T0_S2_lag_48,0.000675364
T3_S30_lag_100,0.0006753249
T2_S31_lag_114,0.00067523855
T2_S18_lag_2,0.00067521766
T5_S36_lag_119,0.0006748639
T3_S71_lag_1,0.0006747316
T3_S75_lag_40,0.0006747289
T1_S23_lag_73,0.0006746947
T0_S6_lag_7,0.0006746125
T4_S54_lag_37,0.0006745869
T0_S72_lag_14,0.0006745559
T4_S98_lag_84,0.0006745362
T1_S51_lag_115,0.0006745263
T5_S4_lag_94,0.0006744541
T3_S64_lag_159,0.00067435385
T3_S1_lag_65,0.0006743454
T3_S7_lag_136,0.00067418464
T1_S69_lag_42,0.00067408185
T5_S64_lag_152,0.00067397085
T3_S55_lag_17,0.0006739606
T2_S9_lag_155,0.00067392795
T4_S136_lag_94,0.0006738952
T1_S65_lag_148,0.0006737419
T0_S29_lag_55,0.00067365606
T0_S44_lag_127,0.00067364867
T1_S25_lag_137,0.000673606
T4_S99_lag_158,0.0006735868
T5_S64_lag_96,0.0006735785
T5_S16_lag_88,0.0006735589
T5_S12_lag_158,0.00067353284
T0_S79_lag_161,0.0006735213
T2_S52_lag_24,0.0006733995
T5_S40_lag_67,0.00067336764
T5_S29_lag_115,0.0006732552
T3_S28_lag_44,0.00067313726
T4_S79_lag_12,0.00067313167
T4_S141_lag_22,0.0006730444
T1_S40_lag_76,0.00067299634
T1_S20_lag_168,0.0006728554
T1_S4_lag_27,0.0006728507
T0_S48_lag_100,0.000672696
T1_S18_lag_30,0.0006726149
T5_S29_lag_81,0.00067248836
T4_S73_lag_60,0.00067241036
T2_S31_lag_3,0.00067233434
T4_S46_lag_122,0.0006723156
T4_S11_lag_71,0.0006723091
T5_S19_lag_128,0.00067218236
T2_S40_lag_43,0.00067208504
T3_S15_lag_69,0.0006720047
T4_S118_lag_9,0.00067186065
T2_S16_lag_33,0.000671839
T4_S123_lag_60,0.00067178597
T0_S8_lag_120,0.00067170203
T4_S132_lag_8,0.00067166693
T2_S47_lag_6,0.0006715785
T3_S32_lag_96,0.00067150313
T0_S60_lag_34,0.00067143317
T3_S3_lag_26,0.00067141943
T4_S73_lag_159,0.0006713372
T5_S62_lag_111,0.00067111413
T4_S125_lag_160,0.0006710806
T1_S5_lag_39,0.0006707316
T3_S36_lag_121,0.0006706334
T3_S35_lag_51,0.0006704664
T5_S56_lag_55,0.0006704597
T1_S24_lag_61,0.00067033037
T2_S4_lag_159,0.0006703303
T4_S73_lag_119,0.00067026203
T3_S59_lag_44,0.00067022763
T4_S2_lag_158,0.00067016453
T0_S33_lag_37,0.0006699892
T3_S1_lag_3,0.000669985
T4_S127_lag_166,0.00066984026
T4_S92_lag_139,0.00066974654
T0_S22_lag_11,0.000669689
T3_S51_lag_67,0.0006696584
T2_S42_lag_113,0.00066962175
T3_S21_lag_46,0.0006696162
T5_S71_lag_132,0.0006696131
T3_S58_lag_167,0.0006695586
T1_S14_lag_125,0.00066948886
T4_S48_lag_97,0.00066946127
T0_S52_lag_31,0.00066936726
T5_S51_lag_111,0.00066899916
T4_S55_lag_67,0.00066897366
T4_S0_lag_70,0.00066894374
T2_S39_lag_138,0.00066893164
T2_S1_lag_48,0.0006688159
T5_S24_lag_89,0.00066874106
T5_S10_lag_126,0.00066873897
T1_S16_lag_101,0.0006687262
T4_S26_lag_66,0.00066853664
T3_S71_lag_63,0.00066835876
T1_S46_lag_77,0.0006683064
T3_S63_lag_49,0.00066830346
T0_S51_lag_82,0.0006682667
T1_S11_lag_52,0.00066823635
T5_S3_lag_48,0.0006680624
T0_S15_lag_110,0.00066798116
T3_S64_lag_110,0.000667981
T3_S82_lag_3,0.00066782755
T5_S9_lag_92,0.00066766207
T4_S41_lag_65,0.00066760625
T3_S55_lag_105,0.0006675139
T3_S60_lag_24,0.00066743913
T0_S10_lag_15,0.00066734856
T0_S66_lag_125,0.00066732866
T0_S10_lag_20,0.0006673212
T2_S57_lag_137,0.0006672817
T0_S23_lag_129,0.0006672113
T1_S46_lag_48,0.000667106
T1_S36_lag_76,0.00066709385
T2_S45_lag_26,0.00066706387
T5_S55_lag_62,0.00066696084
T5_S22_lag_126,0.00066690444
T1_S14_lag_167,0.0006668934
T0_S14_lag_101,0.0006667156
T3_S18_lag_146,0.00066659163
T3_S31_lag_42,0.0006664247
T0_S57_lag_47,0.0006663611
T1_S2_lag_50,0.0006662084
T2_S21_lag_68,0.00066618086
T2_S14_lag_139,0.00066608685
T4_S25_lag_64,0.000666078
T3_S63_lag_118,0.00066600187
T4_S137_lag_10,0.00066593866
T4_S49_lag_67,0.00066590746
T1_S48_lag_43,0.0006658804
T5_S54_lag_131,0.0006657311
T2_S64_lag_41,0.000665683
T1_S27_lag_103,0.0006655845
T1_S63_lag_23,0.0006653946
T2_S39_lag_62,0.0006653564
T4_S86_lag_116,0.0006652789
T4_S3_lag_88,0.0006652316
T1_S65_lag_75,0.0006651776
T0_S1_lag_55,0.0006647347
T0_S67_lag_153,0.00066468556
T5_S43_lag_100,0.000664613
T5_S18_lag_74,0.0006645091
T4_S108_lag_10,0.0006644552
T4_S98_lag_56,0.0006642907
T1_S2_lag_166,0.0006642105
T5_S29_lag_99,0.0006642034
T5_S48_lag_77,0.0006641246
T4_S3_lag_13,0.0006641134
T1_S63_lag_78,0.0006640138
T5_S4_lag_74,0.0006639304
T3_S35_lag_92,0.0006636868
T0_S37_lag_8,0.00066355284
T5_S5_lag_118,0.00066353055
T2_S14_lag_142,0.0006635127
T4_S129_lag_19,0.0006634743
T1_S5_lag_40,0.0006633176
T3_S4_lag_55,0.0006632692
T5_S28_lag_74,0.0006630397
T3_S68_lag_165,0.00066302123
T4_S3_lag_111,0.00066282554
T1_S27_lag_22,0.00066281855
T1_S33_lag_32,0.00066281186
T3_S17_lag_95,0.00066278316
T3_S27_lag_73,0.00066274795
T0_S12_lag_19,0.0006627071
T3_S49_lag_85,0.00066265854
T0_S56_lag_103,0.00066261936
T4_S55_lag_68,0.00066249527
T2_S55_lag_166,0.00066247344
T0_S23_lag_100,0.0006623053
T4_S36_lag_166,0.0006622464
T0_S37_lag_2,0.0006620288
T0_S24_lag_33,0.0006619948
T0_S55_lag_2,0.00066171563
T1_S42_lag_60,0.0006617056
T1_S38_lag_92,0.00066138373
T0_S30_lag_5,0.0006613657
T5_S47_lag_102,0.00066125544
T5_S47_lag_58,0.00066113524
T5_S76_lag_114,0.0006609239
T0_S32_lag_16,0.0006608774
T2_S59_lag_164,0.00066086673
T4_S136_lag_92,0.00066086487
T3_S51_lag_41,0.0006608517
T5_S46_lag_107,0.0006603758
T5_S74_lag_42,0.00066029304
T3_S6_lag_12,0.0006601215
T0_S20_lag_27,0.0006600654
T1_S33_lag_39,0.0006600654
T2_S21_lag_133,0.000659911
T4_S140_lag_11,0.00065966445
T0_S29_lag_157,0.00065953075
T2_S37_lag_61,0.0006595199
T4_S56_lag_80,0.0006595031
T1_S37_lag_74,0.000659458
T5_S35_lag_36,0.0006593974
T5_S15_lag_129,0.00065930415
T3_S17_lag_93,0.0006592955
T5_S32_lag_156,0.00065927993
T4_S49_lag_93,0.00065925793
T1_S23_lag_39,0.0006591836
T3_S58_lag_47,0.0006590879
T0_S2_lag_54,0.0006588622
T0_S66_lag_114,0.0006588065
T4_S26_lag_45,0.0006586838
T4_S4_lag_11,0.0006586593
T0_S16_lag_3,0.00065864745
T0_S60_lag_47,0.0006585188
T4_S90_lag_70,0.00065848103
T3_S76_lag_43,0.0006583331
T0_S82_lag_3,0.0006582396
T0_S73_lag_50,0.00065822934
T5_S36_lag_130,0.00065809087
T3_S17_lag_121,0.0006580342
T4_S116_lag_125,0.0006579751
T5_S75_lag_77,0.00065795076
T3_S23_lag_91,0.00065794005
T3_S82_rolling_mean_24,0.00065781764
T4_S16_lag_70,0.0006577433
T0_S0_lag_139,0.0006576931
T1_S47_lag_46,0.00065767654
T4_S101_lag_159,0.0006576261
T1_S25_lag_40,0.0006576183
T0_S41_lag_54,0.0006575722
T1_S60_lag_52,0.0006574473
T4_S60_lag_40,0.0006574265
T1_S13_lag_25,0.00065741065
T1_S76_lag_125,0.0006573343
T5_S19_lag_70,0.0006571809
T4_S79_lag_128,0.00065715914
T5_S41_lag_132,0.00065690954
T3_S58_lag_4,0.0006569046
T5_S49_lag_113,0.0006567551
T3_S64_lag_47,0.00065674254
T4_S26_lag_160,0.0006567246
T3_S53_lag_133,0.00065672037
T3_S46_lag_66,0.0006566452
T0_S12_lag_155,0.000656534
T1_S59_lag_34,0.0006565081
T4_S109_lag_65,0.0006564839
T4_S85_lag_37,0.00065637095
T4_S2_lag_74,0.00065636495
T4_S38_lag_45,0.00065636006
T0_S81_lag_129,0.0006563597
T1_S63_lag_21,0.0006563396
T0_S44_lag_30,0.00065632816
T3_S1_lag_120,0.0006562664
T0_S27_lag_35,0.000656255
T4_S136_lag_11,0.0006562326
T0_S3_lag_14,0.0006562061
T3_S78_lag_119,0.0006556582
T4_S111_lag_36,0.00065549527
T4_S131_lag_97,0.0006553389
T0_S26_lag_122,0.0006551792
T1_S26_lag_43,0.0006551652
T5_S47_lag_127,0.000655051
T2_S63_lag_81,0.00065473875
T1_S23_lag_77,0.00065452553
T1_S64_lag_72,0.0006544698
T5_S21_lag_104,0.000654417
T5_S29_lag_32,0.00065436424
T5_S5_lag_97,0.0006543229
T5_S19_lag_167,0.00065420015
T3_S20_lag_85,0.0006539666
T5_S76_lag_168,0.0006538981
T0_S79_lag_58,0.00065376214
T0_S62_lag_156,0.00065370614
T3_S35_lag_64,0.0006536329
T5_S49_lag_124,0.00065348856
T4_S95_lag_90,0.00065346126
T5_S36_lag_107,0.00065324147
T1_S4_lag_68,0.0006531779
T4_S0_lag_61,0.0006528543
T0_S38_lag_102,0.00065272924
T2_S9_lag_53,0.0006526164
T3_S60_lag_67,0.0006524474
T2_S55_lag_140,0.0006524182
T5_S47_lag_49,0.0006523938
T5_S75_lag_117,0.0006522896
T1_S37_rolling_std_6,0.00065216684
T0_S19_lag_56,0.00065199105
T1_S2_lag_68,0.0006518753
T4_S46_lag_116,0.000651605
T4_S124_lag_91,0.00065159664
T1_S59_lag_51,0.00065157795
T3_S22_lag_166,0.00065125816
T3_S17_lag_157,0.00065119314
T1_S22_lag_56,0.0006511466
T5_S12_lag_81,0.0006511063
T5_S11_lag_106,0.00065104367
T5_S42_lag_96,0.0006509884
T4_S2_lag_44,0.00065098796
T4_S26_lag_162,0.00065095036
T4_S2_lag_60,0.00065083406
T0_S75_lag_147,0.00065078505
T3_S55_lag_71,0.0006505807
T4_S82_lag_117,0.0006504979
T5_S58_lag_127,0.000650401
T0_S1_lag_59,0.00065020437
T2_S22_lag_165,0.0006500728
T5_S53_lag_127,0.0006500095
T5_S56_lag_107,0.00064966484
T1_S52_lag_124,0.00064954784
T0_S40_lag_165,0.00064939825
T0_S15_lag_129,0.00064937916
T4_S118_lag_19,0.00064927974
T3_S74_lag_41,0.0006492511
T3_S3_lag_44,0.00064919586
T2_S16_lag_115,0.0006491916
T4_S9_lag_87,0.0006491336
T3_S73_lag_50,0.0006489522
T5_S10_lag_10,0.00064884446
T4_S66_lag_23,0.000648676
T2_S4_rolling_mean_6,0.00064858765
T0_S2_lag_37,0.0006484489
T4_S17_lag_64,0.00064842176
T1_S0_lag_52,0.0006484014
T0_S77_lag_11,0.0006482837
T3_S73_lag_73,0.00064826466
T1_S21_lag_74,0.00064821454
T5_S18_lag_13,0.00064816145
T4_S26_lag_84,0.000648103
T5_S8_lag_129,0.00064798706
T2_S46_lag_73,0.0006478882
T3_S75_lag_36,0.0006476885
T1_S15_lag_93,0.00064757414
T0_S19_lag_147,0.00064753427
T3_S81_lag_98,0.0006474276
T4_S93_lag_91,0.00064739486
T5_S21_lag_96,0.00064737763
T2_S45_lag_96,0.0006473217
T5_S31_lag_33,0.00064712955
T4_S91_lag_91,0.00064712774
T0_S45_lag_14,0.00064705295
T0_S13_lag_60,0.00064705004
T1_S10_lag_124,0.0006470175
T1_S38_lag_145,0.000646927
T4_S80_lag_143,0.00064673484
T0_S21_lag_158,0.0006467101
T5_S28_lag_105,0.00064669066
T2_S25_lag_21,0.0006466758
T0_S64_lag_59,0.0006464723
T1_S54_lag_115,0.00064646447
T2_S38_lag_4,0.00064632745
T0_S35_lag_125,0.0006462413
T4_S97_lag_139,0.00064624037
T0_S27_lag_7,0.00064613775
T3_S7_lag_163,0.00064611086
T0_S17_lag_87,0.00064596813
T4_S50_rolling_mean_24,0.0006459444
T4_S91_lag_76,0.00064581283
T4_S27_lag_16,0.0006457906
T2_S53_lag_95,0.000645707
T1_S55_rolling_std_6,0.0006456755
T1_S63_lag_92,0.0006456601
T5_S19_lag_111,0.00064560777
T2_S52_lag_144,0.0006455403
T2_S37_lag_53,0.0006455217
T0_S56_lag_79,0.0006454656
T4_S80_lag_84,0.00064545375
T5_S24_lag_106,0.00064544356
T1_S47_lag_27,0.0006454256
T3_S55_lag_120,0.0006453818
T4_S50_lag_43,0.00064536405
T2_S21_lag_51,0.00064527843
T4_S129_lag_85,0.00064523827
T1_S4_lag_51,0.00064522045
T0_S43_lag_16,0.0006450624
T1_S62_lag_54,0.0006450103
T0_S0_lag_112,0.0006449888
T1_S34_lag_39,0.0006448031
T0_S38_lag_128,0.00064478593
T4_S59_lag_15,0.0006446375
T1_S35_lag_150,0.0006446117
T2_S7_lag_23,0.00064446917
T3_S27_lag_64,0.00064416404
T3_S55_lag_98,0.00064412784
T1_S15_lag_33,0.000644107
T4_S108_lag_11,0.00064407516
T1_S60_lag_60,0.0006440351
T0_S82_lag_4,0.00064391294
T3_S77_lag_72,0.0006438801
T0_S23_lag_26,0.0006438072
T3_S33_lag_121,0.0006437114
T2_S37_lag_30,0.0006436505
T4_S134_lag_35,0.0006436368
T3_S62_rolling_mean_6,0.0006436292
T2_S49_lag_90,0.00064347644
T5_S55_lag_159,0.00064343796
T5_S32_lag_5,0.00064339244
T0_S8_lag_58,0.00064334896
T3_S32_lag_68,0.000643149
T1_S14_lag_44,0.0006431336
T5_S48_lag_71,0.00064307806
T0_S52_lag_123,0.0006428981
T3_S32_lag_121,0.0006428677
T2_S25_lag_24,0.00064263586
T3_S25_lag_94,0.00064258114
T5_S55_lag_71,0.0006425049
T4_S108_lag_70,0.0006423887
T2_S18_lag_12,0.0006423658
T0_S29_lag_12,0.00064233236
T2_S51_lag_110,0.0006422242
T1_S57_lag_24,0.00064208737
T1_S43_lag_24,0.0006419345
T1_S64_lag_75,0.0006417781
T1_S12_lag_138,0.000641628
T4_S138_lag_67,0.00064151554
T2_S25_lag_152,0.00064134074
T1_S44_lag_42,0.00064133486
T2_S22_lag_163,0.0006412988
T5_S70_lag_103,0.00064110383
T1_S50_lag_125,0.0006410905
T0_S44_lag_155,0.000641085
T0_S34_lag_30,0.00064105506
T0_S23_lag_154,0.00064092263
T1_S23_lag_81,0.00064073113
T3_S49_lag_163,0.0006406982
T5_S15_rolling_mean_24,0.0006406746
T2_S35_lag_113,0.00064065336
T1_S35_rolling_mean_6,0.0006406026
T4_S6_lag_16,0.00064057915
T4_S56_lag_92,0.00064054003
T3_S64_lag_37,0.00064040115
T3_S63_lag_45,0.0006403727
T4_S104_lag_38,0.0006402791
T4_S70_lag_45,0.0006402468
T0_S20_lag_35,0.00064016326
T5_S64_lag_126,0.0006401537
