hierarchical_cluster_id,temporal_id,spatial_id,size,pct,center_lat,center_lon,spread_km,peak_hour,avg_distance_km,avg_duration_min,avg_fare,lat_min,lat_max,lon_min,lon_max
T0_S26,0.0,26.0,3523.0,0.23486666666666667,40.75562338026417,-73.97351943055845,0.06091377702524347,8.0,1.642790235655148,12.415436654366545,9.872835651433437,40.75267028808594,40.758323669433594,-73.97589111328125,-73.97015380859375
T0_S27,0.0,27.0,3328.0,0.22186666666666666,40.7615072371868,-73.98292080484904,0.09054938931732116,13.0,1.6696814897161227,12.465865384615382,9.860426682692308,40.757938385009766,40.76449966430664,-73.98607635498047,-73.97968292236328
T0_S28,0.0,28.0,4557.0,0.3038,40.74764358356435,-73.98046930918757,0.09021567814853225,8.0,1.5413539579903737,10.799005193475239,9.022602589422865,40.74423599243164,40.75135803222656,-73.98361206054688,-73.97691345214844
T0_S29,0.0,29.0,2066.0,0.13773333333333335,40.77764149026049,-73.97682722448033,0.09289774968446438,8.0,1.809937075963325,11.60964020651823,9.705711519845112,40.7733268737793,40.78139114379883,-73.97998046875,-73.9727554321289
T0_S30,0.0,30.0,3761.0,0.2507333333333333,40.76155559942463,-73.96653084626891,0.0811066899588778,8.0,1.50599574661182,10.365988655499423,8.737702738633342,40.758487701416016,40.76463317871094,-73.96981811523438,-73.96304321289062
T0_S31,0.0,31.0,4028.0,0.26853333333333335,40.73989656878323,-73.98885178968473,0.08547623672861468,12.0,1.5911742789058576,11.737773088381331,9.402184707050646,40.73637771606445,40.7446403503418,-73.99272155761719,-73.98562622070312
T0_S32,0.0,32.0,4503.0,0.3002,40.786027597846285,-73.95362679661314,0.14619103574482242,8.0,2.0843104587203127,12.757165593308164,10.655785032200756,40.782012939453125,40.79469680786133,-73.95883178710938,-73.94615173339844
T0_S33,0.0,33.0,4254.0,0.2836,40.734414721633776,-73.9916297901837,0.09729276201125761,9.0,1.6336271744247721,11.722018492399311,9.426892336624354,40.73019027709961,40.738609313964844,-73.99498748779297,-73.98767852783203
T0_S34,0.0,34.0,3077.0,0.20513333333333333,40.72730139210738,-73.99395264485148,0.10785108593712299,13.0,1.8435391617341401,12.075522695265951,9.937114072148196,40.7226448059082,40.73173141479492,-73.99903106689453,-73.98931121826172
T0_S35,0.0,35.0,1871.0,0.12473333333333333,40.712746388258495,-74.00931816570011,0.10722785729818073,9.0,2.4059380015297602,13.430865847140568,11.484767504008552,40.70854949951172,40.71683883666992,-74.01229095458984,-74.0051040649414
T0_S36,0.0,36.0,1371.0,0.0914,40.68067166407034,-73.98816990313261,0.8878386360304634,8.0,3.477658645405463,15.886044249939218,14.181619256017505,40.630584716796875,40.693809509277344,-74.02465057373047,-73.94829559326172
T0_S37,0.0,37.0,3834.0,0.2556,40.740246403136474,-74.00536604330573,0.11518761814399003,9.0,1.8956911831386833,12.631003303773255,10.273343766301513,40.73630905151367,40.74515151977539,-74.02953338623047,-74.00101470947266
T0_S38,0.0,38.0,5475.0,0.365,40.756389250733534,-73.99031874704579,0.06512518878524112,7.0,1.4997643835985497,10.309077625570776,8.690319634703195,40.752933502197266,40.759342193603516,-73.9928970336914,-73.9876480102539
T0_S39,0.0,39.0,6474.0,0.4316,40.77526959763068,-73.96064214791859,0.11219184063848124,13.0,1.6911631144092965,11.513309648851818,9.540546802594996,40.7712516784668,40.78196334838867,-73.9671630859375,-73.9560775756836
T0_S40,0.0,40.0,1664.0,0.11093333333333333,40.79848931156672,-73.94145452517729,0.29968063716789617,7.0,2.3016406252953368,11.650941506410255,10.776742788461538,40.784427642822266,40.812217712402344,-73.9520263671875,-73.92015838623047
T0_S41,0.0,41.0,3729.0,0.2486,40.748461491366626,-73.98644126468575,0.07837604333556941,13.0,1.6159882002132258,11.50555108608206,9.381603647090373,40.744571685791016,40.7515754699707,-73.98945617675781,-73.9831314086914
T0_S42,0.0,42.0,3085.0,0.20566666666666666,40.75558304006122,-73.96652697002095,0.07958737615030242,8.0,1.6165089144167677,11.184408427876823,9.263137763361877,40.743778228759766,40.758506774902344,-73.97000885009766,-73.9590072631836
T0_S43,0.0,43.0,4727.0,0.3151333333333333,40.76498201651479,-73.9610564827238,0.08591638825786578,8.0,1.735595514466275,10.932906706156126,9.352231859530358,40.76150131225586,40.7690315246582,-73.9648666381836,-73.95599365234375
T0_S44,0.0,44.0,3625.0,0.24166666666666667,40.763667934023104,-73.97385942340719,0.08070607819608701,13.0,1.657784828611489,12.159820689655172,9.685379310344828,40.76081848144531,40.77008056640625,-73.97679138183594,-73.97100830078125
T0_S45,0.0,45.0,840.0,0.056,40.69651678630284,-73.98960903712681,0.24180001611953483,8.0,3.5482499987685254,14.776765873015874,14.038690476190476,40.6908073425293,40.711116790771484,-73.99960327148438,-73.97108459472656
T0_S46,0.0,46.0,4783.0,0.3188666666666667,40.78032838572973,-73.94852751856091,0.1570024455749111,7.0,2.4176646454527293,12.121987594954353,10.998850094083211,40.774967193603516,40.788387298583984,-73.95263671875,-73.9400405883789
T0_S47,0.0,47.0,1809.0,0.1206,40.753912013166186,-73.9938721791231,0.05476297693997189,9.0,1.6551133236910112,11.921181131380134,9.61608623548922,40.7518196105957,40.7567024230957,-73.99828338623047,-73.99097442626953
T0_S48,0.0,48.0,1663.0,0.11086666666666667,40.80761288191565,-73.95781881638628,0.2297478549377702,7.0,2.3262477455256363,12.015173381439165,10.760673481659651,40.79811096191406,40.8209114074707,-73.96578979492188,-73.94513702392578
T0_S49,0.0,49.0,1925.0,0.12833333333333333,40.71698321255771,-74.00443106515067,0.12185692840597151,12.0,2.2893194793029266,14.540796536796536,11.626753246753246,40.711978912353516,40.72138595581055,-74.00841522216797,-73.9969711303711
T0_S50,0.0,50.0,7996.0,0.5330666666666667,40.76949929928649,-73.95412155006336,0.11952535388550031,8.0,2.223206604309585,12.553422544605636,10.90207603801901,40.7647705078125,40.77526092529297,-73.95890045166016,-73.94953918457031
T0_S51,0.0,51.0,2562.0,0.1708,40.7682081858317,-73.98907413527334,0.10820652885357175,8.0,1.9281069467383656,11.697729638303409,9.961943793911008,40.7637939453125,40.77206039428711,-73.9936294555664,-73.98616790771484
T0_S52,0.0,52.0,2286.0,0.1524,40.77508496862697,-73.98212252305666,0.07018767724790234,8.0,1.7737314067878749,11.728900554097404,9.7082239720035,40.772796630859375,40.77781295776367,-73.98527526855469,-73.9788818359375
T0_S53,0.0,53.0,2746.0,0.18306666666666666,40.758599111136085,-74.00006318005522,0.11944406480683163,12.0,1.8190094700268995,13.238213158533624,10.509286234522943,40.753089904785156,40.764610290527344,-74.02445983886719,-73.99674987792969
T0_S54,0.0,54.0,2626.0,0.17506666666666668,40.756106683886514,-73.97772089833988,0.06608523717538826,13.0,1.3961995439908927,10.672302614876873,8.674790555978674,40.75385284423828,40.75932693481445,-73.98051452636719,-73.97555541992188
T0_S55,0.0,55.0,2633.0,0.17553333333333335,40.74284211682857,-73.99859765759449,0.08976727880072458,9.0,1.5237561729961233,10.51328016204583,8.874097987086973,40.73886489868164,40.74717330932617,-74.00231170654297,-73.9958724975586
T0_S56,0.0,56.0,1735.0,0.11566666666666667,40.75551602806069,-73.9043007754455,0.7328700531494343,7.0,3.610282420090021,14.6537944284342,14.265129682997118,40.69111251831055,40.78336715698242,-73.93077850341797,-73.86223602294922
T0_S57,0.0,57.0,3640.0,0.24266666666666667,40.74855678998507,-74.00351415990473,0.12882914571450388,8.0,1.7950741734560374,12.723617216117214,10.179532967032968,40.74396896362305,40.75368118286133,-74.01020050048828,-73.99880981445312
T0_S58,0.0,58.0,2581.0,0.17206666666666667,40.736917526026375,-73.98436705431519,0.0914986630919661,8.0,1.703920960888203,11.337950406819063,9.51917861294072,40.733150482177734,40.740020751953125,-73.98807525634766,-73.98128509521484
T0_S59,0.0,59.0,3317.0,0.22113333333333332,40.74225364365346,-73.97754485642368,0.0857599194218097,7.0,1.7951643039770862,11.147291729474425,9.5990352728369,40.737918853759766,40.7457160949707,-73.98120880126953,-73.97100067138672
T0_S60,0.0,60.0,2739.0,0.1826,40.751245635841485,-73.97167824184255,0.0758703561042989,9.0,1.845545818849,12.921382499695754,10.461117196056955,40.747459411621094,40.75446319580078,-73.9745864868164,-73.96773529052734
T0_S61,0.0,61.0,2451.0,0.1634,40.721187071720465,-73.99764308361364,0.16759464499229837,13.0,2.04082415236205,13.572147422820615,10.829457364341085,40.711448669433594,40.725807189941406,-74.00245666503906,-73.99266052246094
T0_S62,0.0,62.0,1481.0,0.09873333333333334,40.76518769557214,-73.99459245927747,0.11699817750270321,8.0,1.8674746775128084,11.972068422237227,9.9848075624578,40.76189041137695,40.780948638916016,-74.00808715820312,-73.99053192138672
T0_S63,0.0,63.0,4457.0,0.29713333333333336,40.76580678996736,-73.96832664991297,0.09662499571194427,13.0,1.431162216702076,10.3786777353975,8.625084137312093,40.76240921020508,40.77069091796875,-73.97238159179688,-73.96479797363281
T0_S64,0.0,64.0,3315.0,0.221,40.760390625460296,-73.98703784741248,0.09164154174040506,8.0,1.7327571644862134,11.598240321769735,9.589592760180995,40.75733184814453,40.76436233520508,-73.99079895019531,-73.98440551757812
T0_S65,0.0,65.0,2659.0,0.17726666666666666,40.73542512920218,-73.97921113655862,0.12383268640235229,7.0,1.963196690031441,11.707314779992478,10.133320797292216,40.73080825805664,40.739524841308594,-73.98230743408203,-73.97247314453125
T0_S66,0.0,66.0,3984.0,0.2656,40.74325616675687,-73.98422596253545,0.09554578415025257,8.0,1.5490863461563567,11.125142235609102,9.15035140562249,40.73993682861328,40.7464485168457,-73.98834228515625,-73.9808120727539
T0_S67,0.0,67.0,2784.0,0.1856,40.8008692017917,-73.96668468946699,0.15294549286969789,8.0,2.3620330454920815,12.727155172413791,11.104166666666666,40.79630661010742,40.807655334472656,-73.9719467163086,-73.95909118652344
T0_S68,0.0,68.0,4806.0,0.3204,40.75034830344998,-73.99451362079647,0.10700520524843934,9.0,1.726754057079653,13.156075738660007,10.21697877637059,40.74637985229492,40.75257873535156,-73.9990234375,-73.9925308227539
T0_S69,0.0,69.0,3167.0,0.21113333333333334,40.726437947183214,-74.00351794344941,0.11295082997981529,8.0,1.9351405104134676,12.650189453741712,10.29712661825071,40.72157669067383,40.7306022644043,-74.00968170166016,-73.9989242553711
T0_S70,0.0,70.0,2194.0,0.14626666666666666,40.71563053565777,-74.01457849674695,0.11500025567894616,8.0,3.0135232434321937,14.269636888483744,12.987693710118505,40.71287155151367,40.729915618896484,-74.04203796386719,-74.01069641113281
T0_S71,0.0,71.0,7623.0,0.5082,40.77969571828811,-73.95635233096809,0.12282518202542198,8.0,1.8611898188783822,11.703238007783463,9.893349075167256,40.774776458740234,40.78419876098633,-73.96354675292969,-73.95220184326172
T0_S72,0.0,72.0,3118.0,0.20786666666666667,40.73044004311846,-73.98594149234128,0.09168836980178661,9.0,1.851334189268509,11.033087449219586,9.598620910840282,40.72590255737305,40.73414611816406,-73.9902572631836,-73.98190307617188
T0_S73,0.0,73.0,2580.0,0.172,40.72123557689578,-73.98838615713194,0.19648731047516863,9.0,2.2469379836881114,12.177751937984498,10.701627907272456,40.71125030517578,40.72658157348633,-73.99310302734375,-73.98444366455078
T0_S74,0.0,74.0,4241.0,0.28273333333333334,40.73510127212607,-73.99824363998128,0.12051924518805891,9.0,1.6571351081217216,11.003925960858286,9.166352275406744,40.72990417480469,40.73906326293945,-74.00238037109375,-73.99453735351562
T0_S75,0.0,75.0,2450.0,0.16333333333333333,40.79228179775939,-73.96640714372907,0.12137851979023422,8.0,1.981644896916589,10.978238095238096,9.729959183675902,40.78789520263672,40.79650115966797,-73.97021484375,-73.96036529541016
T0_S76,0.0,76.0,4616.0,0.30773333333333336,40.74321384942304,-73.99345149035264,0.10681284258405145,8.0,1.5241291152565148,11.373346331600231,9.149696707105718,40.73854064941406,40.74667739868164,-73.99600982666016,-73.9891357421875
T0_S77,0.0,77.0,1027.0,0.06846666666666666,40.70797393338241,-74.00470741814276,0.1272296534972205,8.0,3.2086562823210394,15.214362220058423,13.745861733203505,40.70458221435547,40.712310791015625,-74.00836181640625,-73.9950180053711
T0_S78,0.0,78.0,1380.0,0.092,40.710502746139746,-74.01539351421854,0.08204595134953377,8.0,3.20221014244185,15.147053140096618,13.638768115942028,40.707672119140625,40.713130950927734,-74.01909637451172,-74.01142883300781
T0_S79,0.0,79.0,866.0,0.05773333333333333,40.70375417837094,-74.0125896726965,0.09331828252560562,13.0,3.6340877561212688,16.793610469591993,15.034642032332563,40.70111083984375,40.70820617675781,-74.01519775390625,-74.00968170166016
T0_S80,0.0,80.0,3234.0,0.2156,40.73260584272716,-74.00593381939512,0.11391554579881556,9.0,1.8799783548912703,11.748835291692435,9.847711811997526,40.7280387878418,40.73647689819336,-74.01126861572266,-74.00106811523438
T0_S81,0.0,81.0,750.0,0.05,40.720749298095704,-73.98092443847656,0.24753305888815444,8.0,2.3116133327782156,12.055866666666669,10.914666666666667,40.70787811279297,40.72469711303711,-73.98553466796875,-73.96302032470703
T0_S82,0.0,82.0,2346.0,0.1564,40.759536024452984,-73.97586413072096,0.06389350630614085,13.0,1.607770674235528,12.104667519181588,9.592071611253196,40.7570686340332,40.76221466064453,-73.97965240478516,-73.97329711914062
T1_S0,1.0,0.0,3396.0,0.2264,40.74317036191763,-73.99041008921198,0.057154923550220636,14.0,1.7156713777523405,10.281115037298784,8.945524146054181,40.74032211303711,40.746482849121094,-73.99322509765625,-73.98741149902344
T1_S1,1.0,1.0,1891.0,0.12606666666666666,40.6837324367384,-73.98437286167155,0.8857018474686038,18.0,2.8472289781463895,12.714031376696632,11.999735589635113,40.630897521972656,40.7002067565918,-74.0234375,-73.92869567871094
T1_S2,1.0,2.0,4661.0,0.3107333333333333,40.772427573426036,-73.9582067987638,0.08286229644172426,14.0,1.8250096538510734,9.560348280054352,8.91278695558893,40.76930618286133,40.77605056762695,-73.96188354492188,-73.95416259765625
T1_S3,1.0,3.0,4998.0,0.3332,40.73121973475059,-74.00396628835861,0.10817623487179305,19.0,1.7953501392070914,10.86813058556756,9.309023609443777,40.7264404296875,40.73558044433594,-74.01141357421875,-73.99934387207031
T1_S4,1.0,4.0,1313.0,0.08753333333333334,40.75617442599527,-73.9231014905408,0.5128231876080658,11.0,2.848370145021825,12.61713632901752,12.186214775323686,40.71076202392578,40.78193664550781,-73.94009399414062,-73.90071105957031
T1_S5,1.0,5.0,2013.0,0.1342,40.786786753563995,-73.95328493303052,0.12565480503386184,15.0,2.021808245679631,10.149023017055804,9.493541977148535,40.78349685668945,40.79372024536133,-73.95838928222656,-73.94784545898438
T1_S6,1.0,6.0,725.0,0.04833333333333333,40.76228007349474,-73.8829139235924,0.9625536213788768,15.0,5.093668962902036,16.01845977011494,17.999310344827585,40.6658821105957,40.77501678466797,-73.90628814697266,-73.86224365234375
T1_S7,1.0,7.0,3349.0,0.22326666666666667,40.73485764064658,-73.99781345061025,0.092564805621737,14.0,1.6794177365079679,10.429371951826413,8.91236189907435,40.73017883300781,40.73857116699219,-74.00171661376953,-73.99398040771484
T1_S8,1.0,8.0,4472.0,0.2981333333333333,40.70644960676408,-74.01031529967388,0.21165766466186728,14.0,3.388676207314357,14.481663685152055,13.673971377459749,40.67486572265625,40.71120834350586,-74.01811218261719,-73.99578857421875
T1_S9,1.0,9.0,4690.0,0.31266666666666665,40.73267114391205,-73.99153372107793,0.1022342930785585,15.0,1.72102771941215,10.838518123667377,9.192217484008529,40.72785186767578,40.73643112182617,-73.99568939208984,-73.98827362060547
T1_S10,1.0,10.0,6103.0,0.40686666666666665,40.763944081746025,-73.97903502512892,0.08116999128914786,15.0,1.8499410115908779,11.385635479818669,9.652466000327708,40.760826110839844,40.76937484741211,-73.98297882080078,-73.97473907470703
T1_S11,1.0,11.0,1493.0,0.09953333333333333,40.780985199199456,-73.94648188228824,0.11754452653897184,11.0,2.373442732661024,10.59410582719357,10.356664434025452,40.778282165527344,40.786468505859375,-73.94904327392578,-73.92838287353516
T1_S12,1.0,12.0,4106.0,0.27373333333333333,40.74260703494243,-73.98420185956849,0.0987381180717113,14.0,1.7087627856003704,10.109798668615035,8.92559668777399,40.73834991455078,40.746559143066406,-73.98757934570312,-73.9808349609375
T1_S13,1.0,13.0,1090.0,0.07266666666666667,40.792374000199345,-73.94486648139603,0.17977830783211218,15.0,2.2766788972490426,10.12039755351682,9.853669724770642,40.786128997802734,40.80137634277344,-73.95153045654297,-73.93669128417969
T1_S14,1.0,14.0,4550.0,0.30333333333333334,40.776385963356105,-73.96251139378809,0.10593611266538089,15.0,1.8097142859212645,10.454010989010989,9.251978021978022,40.77177047729492,40.78044891357422,-73.9671401977539,-73.9590835571289
T1_S15,1.0,15.0,4859.0,0.32393333333333335,40.7748345043169,-73.98033903773171,0.10818087802649944,15.0,1.8070323100061692,10.339853879399055,9.17236056801811,40.77006912231445,40.77901077270508,-73.9843978881836,-73.97489929199219
T1_S16,1.0,16.0,1091.0,0.07273333333333333,40.80987040085272,-73.95447741682436,0.25776551948508364,14.0,2.239450044335847,10.655514818209594,10.075160403299725,40.800689697265625,40.821041107177734,-73.96138000488281,-73.9445571899414
T1_S17,1.0,17.0,3095.0,0.20633333333333334,40.75823416887077,-73.97859370612174,0.08102887668164313,14.0,1.7537447506396373,10.792902530963923,9.218416801292408,40.75511932373047,40.76108169555664,-73.98239135742188,-73.97541046142578
T1_S18,1.0,18.0,3586.0,0.23906666666666668,40.749166066328776,-73.973322334864,0.10469800562483839,14.0,1.858287785657278,10.534128090723183,9.369074177356387,40.74374008178711,40.75300598144531,-73.97697448730469,-73.96647644042969
T1_S19,1.0,19.0,1779.0,0.1186,40.74629608548847,-73.99889334324305,0.07694915433434758,15.0,1.6997020770368982,10.271369683342702,8.974030353702675,40.74276351928711,40.750701904296875,-74.00206756591797,-73.9959716796875
T1_S20,1.0,20.0,5604.0,0.3736,40.76143515271684,-73.98587672868683,0.10194788258446792,16.0,1.792425052517444,11.068097192481561,9.412473233404711,40.75809860229492,40.76641845703125,-73.99017333984375,-73.98194122314453
T1_S21,1.0,21.0,3996.0,0.2664,40.739807420068075,-74.00646113299274,0.13102070862236775,14.0,1.9935035040253424,12.320328661995328,10.22047047047047,40.73439407348633,40.745506286621094,-74.01874542236328,-74.00372314453125
T1_S22,1.0,22.0,2682.0,0.1788,40.77735626795326,-73.9526605712754,0.09161572821782271,16.0,1.9871439234694601,10.036024111359682,9.401193139448173,40.773948669433594,40.78020095825195,-73.95503997802734,-73.9494857788086
T1_S23,1.0,23.0,1700.0,0.11333333333333333,40.754539595211256,-73.99731274324304,0.09122019323117564,15.0,1.8154411751733106,10.451343137254902,9.142941176470588,40.750335693359375,40.75872039794922,-74.00180053710938,-73.9939193725586
T1_S24,1.0,24.0,3395.0,0.22633333333333333,40.78993636680457,-73.97530121164223,0.10888639226660476,14.0,1.9253578792330268,10.148487972508592,9.37319587628866,40.78642654418945,40.795475006103516,-73.98075866699219,-73.9707260131836
T1_S25,1.0,25.0,3860.0,0.25733333333333336,40.724279054829495,-73.98928921951531,0.09419076525102221,19.0,2.0341994818145595,11.529594127806563,10.021113989637305,40.72071838378906,40.728755950927734,-73.9937515258789,-73.98420715332031
T1_S26,1.0,26.0,2056.0,0.13706666666666667,40.74636856962271,-73.99344427205246,0.07498772139656774,15.0,1.7273151719551316,10.272754539559013,8.997811284046692,40.74390411376953,40.748905181884766,-73.99613952636719,-73.98992156982422
T1_S27,1.0,27.0,3994.0,0.26626666666666665,40.75120576525188,-73.99405260043079,0.09333135389584661,15.0,2.021309465720212,13.159476715072609,10.6407110665999,40.74843978881836,40.75476837158203,-73.99748229980469,-73.99190521240234
T1_S28,1.0,28.0,3204.0,0.2136,40.71846975190809,-73.99870327438755,0.15660017217113342,14.0,2.32140137279841,13.68431647940075,11.27840199750312,40.707908630371094,40.722503662109375,-74.0045166015625,-73.99353790283203
T1_S29,1.0,29.0,2286.0,0.1524,40.76623890260178,-73.95824370296609,0.08030581130305799,16.0,1.9981583522490942,10.340113735783028,9.543525809273842,40.761749267578125,40.76936721801758,-73.96159362792969,-73.9547119140625
T1_S30,1.0,30.0,3636.0,0.2424,40.72231383161051,-74.00571326873745,0.1360855454477739,14.0,2.0823872409519155,11.84877612761276,10.202420242024202,40.71552658081055,40.72767639160156,-74.01184844970703,-74.0010757446289
T1_S31,1.0,31.0,5169.0,0.3446,40.75747635424956,-73.99074043603072,0.09171434409870619,19.0,1.9102534348933211,11.610369510543626,9.868767654026332,40.753929138183594,40.76191329956055,-73.99520111083984,-73.98767852783203
T1_S32,1.0,32.0,2456.0,0.16373333333333334,40.77398045288235,-73.98836147668696,0.1611457753093235,15.0,1.8276669380652448,9.826282573289904,8.986970684039088,40.76823806762695,40.77983474731445,-73.99295806884766,-73.98432159423828
T1_S33,1.0,33.0,4648.0,0.3098666666666667,40.76023121996303,-73.97458947422993,0.10026458143275742,14.0,1.787745266526027,10.89828241537579,9.309810671256454,40.7559700012207,40.764530181884766,-73.97750854492188,-73.97112274169922
T1_S34,1.0,34.0,2037.0,0.1358,40.775779887046305,-73.94682771947727,0.121672742596663,14.0,2.222538046487623,10.470921289477989,10.032891507118311,40.767215728759766,40.77861022949219,-73.94985961914062,-73.92906188964844
T1_S35,1.0,35.0,1515.0,0.101,40.800158749319145,-73.96865970624162,0.10375864699787732,14.0,2.2937953785455267,11.546776677667765,10.604290429042905,40.79667663574219,40.803829193115234,-73.97345733642578,-73.96435546875
T1_S36,1.0,36.0,2348.0,0.15653333333333333,40.78218155784542,-73.95107644908067,0.07680523494756021,14.0,2.22555792109257,10.550972458830211,9.976575809199318,40.77923583984375,40.786170959472656,-73.95430755615234,-73.9478988647461
T1_S37,1.0,37.0,4502.0,0.3001333333333333,40.74868927612034,-73.98697970783059,0.07358228289587083,14.0,1.7324633487412953,10.471560787798017,9.053087516659263,40.74500274658203,40.751976013183594,-73.98995971679688,-73.98334503173828
T1_S38,1.0,38.0,4187.0,0.27913333333333334,40.73780665865712,-73.98970398721816,0.08011001454624922,15.0,1.7257081449960705,10.782967120452193,9.163482206830666,40.734352111816406,40.74079132080078,-73.99398803710938,-73.9854736328125
T1_S39,1.0,39.0,2853.0,0.1902,40.75518206634147,-73.98634414860044,0.08726941635075819,15.0,1.7200175257438197,10.158149316508938,8.915492464106332,40.75168991088867,40.7582893371582,-73.98956298828125,-73.98417663574219
T1_S40,1.0,40.0,2545.0,0.16966666666666666,40.74854378391108,-74.00494405150647,0.19052875165556168,16.0,2.022738702917263,11.683798297314995,10.015324165029469,40.744258880615234,40.776981353759766,-74.04651641845703,-74.00112915039062
T1_S41,1.0,41.0,531.0,0.0354,40.74716801472752,-73.94645465340767,0.41103593151601453,19.0,2.8430885129981793,12.356246076585059,13.735404896421846,40.7277717590332,40.75645446777344,-73.95894622802734,-73.93482971191406
T1_S42,1.0,42.0,2746.0,0.18306666666666666,40.76761412985205,-73.95403204221232,0.10458596513019153,15.0,2.1247450828617365,10.59521728574897,9.891296431172615,40.761627197265625,40.771446228027344,-73.95659637451172,-73.947265625
T1_S43,1.0,43.0,3761.0,0.2507333333333333,40.77974169649237,-73.98221595640419,0.08560442756731892,15.0,1.6797607009420683,9.28950190552158,8.57630949215634,40.77604675292969,40.78458023071289,-73.98786926269531,-73.97771453857422
T1_S44,1.0,44.0,3364.0,0.22426666666666667,40.78325423559309,-73.97251990745808,0.12191623058314528,15.0,1.9671224728425993,10.653874355925485,9.5634661117717,40.777557373046875,40.78804016113281,-73.9757308959961,-73.96664428710938
T1_S45,1.0,45.0,2552.0,0.17013333333333333,40.761782677569734,-73.96108130452028,0.1048283613795975,14.0,1.9524098728406811,9.880263845350052,9.26391065830721,40.75642395019531,40.765380859375,-73.96472930908203,-73.95497131347656
T1_S46,1.0,46.0,3826.0,0.25506666666666666,40.77860631708443,-73.95602020766184,0.07687525558235245,14.0,1.7413538945668416,9.021149154905038,8.583899634082593,40.775177001953125,40.781768798828125,-73.95964050292969,-73.95361328125
T1_S47,1.0,47.0,1556.0,0.10373333333333333,40.74297967484188,-74.0020926164171,0.049762474321381624,19.0,1.7337017980736984,10.773286203941732,9.249678663239074,40.74087905883789,40.74612808227539,-74.0055923461914,-73.9987564086914
T1_S48,1.0,48.0,2556.0,0.1704,40.77227545754637,-73.95071851106503,0.0865810092817673,14.0,2.1069366191083883,9.978162493479395,9.629890453834117,40.761104583740234,40.77564239501953,-73.9541015625,-73.94002532958984
T1_S49,1.0,49.0,3986.0,0.2657333333333333,40.74741681161623,-73.98031599750126,0.08642929928928428,14.0,1.7149121923810473,9.765997658471317,8.77722027094832,40.74372863769531,40.751304626464844,-73.98393249511719,-73.97675323486328
T1_S50,1.0,50.0,930.0,0.062,40.70856516027963,-73.95219427129274,1.0975216810444361,19.0,2.6744408557491917,13.454247311827958,11.913978494623656,40.64044189453125,40.727787017822266,-73.96825408935547,-73.88180541992188
T1_S51,1.0,51.0,5512.0,0.36746666666666666,40.7556542208302,-73.97063928972308,0.10025930133851559,14.0,1.8458236575610558,10.454874213836478,9.263606676342526,40.75056838989258,40.7596435546875,-73.97463989257812,-73.965576171875
T1_S52,1.0,52.0,3675.0,0.245,40.74259068080357,-73.97703034485278,0.11523373770956179,14.0,1.8401442181172014,9.855256235827664,9.05170068027211,40.736061096191406,40.746212005615234,-73.98084259033203,-73.96755981445312
T1_S53,1.0,53.0,1089.0,0.0726,40.806463376440185,-73.96431619383196,0.16656991068445826,15.0,2.4785674923365546,12.34416896235078,11.219467401285582,40.80202865600586,40.82362365722656,-73.97892761230469,-73.95947265625
T1_S54,1.0,54.0,5410.0,0.3606666666666667,40.75251254365537,-73.9771979763856,0.09039519093051353,16.0,1.8172643254788217,10.724214417744918,9.329482439926062,40.7489013671875,40.75609588623047,-73.98065948486328,-73.9736328125
T1_S55,1.0,55.0,2797.0,0.18646666666666667,40.75898163583733,-74.00008526809906,0.12443399557217855,14.0,1.9010189479515942,11.955851507567631,10.020536288389957,40.754268646240234,40.7662467956543,-74.02346801757812,-73.99517059326172
T1_S56,1.0,56.0,5936.0,0.3957333333333333,40.76834356624161,-73.98314517399051,0.10871867110069161,15.0,1.7654447427227833,10.479624326145553,9.145215633423181,40.76424789428711,40.7725715637207,-73.98866271972656,-73.97898864746094
T1_S57,1.0,57.0,2775.0,0.185,40.765052541097006,-73.99371390402854,0.1232146730902629,14.0,1.9631927917588938,10.797531531531533,9.602702702702702,40.75998306274414,40.77102279663086,-73.99896240234375,-73.98849487304688
T1_S58,1.0,58.0,6934.0,0.46226666666666666,40.763570168811235,-73.97039928826881,0.09022753299720743,15.0,1.7362157480518825,10.038551581578695,8.91267666570522,40.7596549987793,40.76924133300781,-73.97471618652344,-73.9664077758789
T1_S59,1.0,59.0,2580.0,0.172,40.782258997776715,-73.95799325159354,0.08518031855573913,15.0,1.8390775179764791,10.242383720930231,9.226937984496123,40.779090881347656,40.78627014160156,-73.96431732177734,-73.95459747314453
T1_S60,1.0,60.0,5108.0,0.34053333333333335,40.750200453080886,-73.99127282103058,0.0724026760743664,15.0,1.906671886331604,11.89190485512921,9.877251370399373,40.747127532958984,40.75388717651367,-73.99295806884766,-73.98858642578125
T1_S61,1.0,61.0,598.0,0.03986666666666667,40.82586293555423,-73.94639651193268,0.40913319421687844,15.0,2.943026756487762,12.68380713489409,12.239966555183946,40.81427001953125,40.842830657958984,-73.95765686035156,-73.92192077636719
T1_S62,1.0,62.0,1090.0,0.07266666666666667,40.80318308839011,-73.93810952562805,0.4069954019952065,15.0,2.1688807347157133,9.817721712538225,9.692201834862386,40.78858184814453,40.8216438293457,-73.94715118408203,-73.910400390625
T1_S63,1.0,63.0,4829.0,0.32193333333333335,40.75900231584749,-73.9655900545608,0.12026187551269507,14.0,1.7580099401709721,9.10531511009871,8.61573617725941,40.75202941894531,40.763427734375,-73.96930694580078,-73.96107482910156
